id,unit_id,type,role,related_main_id,prompt,options,correct_index,image,audio,explanation
19075,19,select_blank,exercise,19072,Alberta is the most ___ Prairie province.,populous|northern|coastal|forested,0,,,Alberta is the most populous of the three Prairie Provinces.
19081,19,true_false,preview,19082,Victoria is the capital of British Columbia.,,true,,,Victoria is British Columbia's capital city and headquarters of the navy's Pacific fleet.
19082,19,multiple_choice,main,,What is the capital of British Columbia?,Victoria|Vancouver|Kelowna|Prince George,0,,,Victoria is the capital of British Columbia.
19083,19,multiple_choice,exercise,19082,Which city is Canada's busiest port?,Vancouver|Victoria|Halifax|Montreal,0,,,The Port of Vancouver is Canada's largest and busiest port.
19084,19,true_false,exercise,19082,British Columbia is Canada's westernmost province.,,true,,,British Columbia sits on the Pacific coast as Canada's westernmost province.
19085,19,select_blank,exercise,19082,Victoria hosts the navy's ___ fleet.,Pacific|Atlantic|Arctic|Great Lakes,0,,,Victoria is the capital of British Columbia and headquarters of the navy's Pacific fleet.
19091,19,true_false,preview,19092,King Charles III is Canada's Head of State.,,true,,,"Canada's Head of State is the hereditary Sovereign, currently King Charles III."
19092,19,multiple_choice,main,,Who is Canada's Head of State today?,Charles III|Prime Minister|Governor General|Chief Justice,0,,,"As a constitutional monarchy, Canada's Head of State is King Charles III."
19093,19,multiple_choice,exercise,19092,Who represents the Sovereign federally?,Governor General|Prime Minister|The Premier|The Speaker,0,,,"The Governor General is the representative of the Sovereign, King Charles III, at the federal level."
19094,19,true_false,exercise,19092,Canada is a constitutional monarchy.,,true,,,"Canada is a federal state, a parliamentary democracy, and a constitutional monarchy."
19095,19,select_blank,exercise,19092,The Sovereign's federal representative is the ___.,Governor General|Premier|Mayor|Chief Justice,0,,,The Governor General represents the Sovereign at the federal level in Canada.
19101,19,true_false,preview,19102,A province's head of government is the Premier.,,true,,,Each province's head of government holds the title of Premier.
19102,19,multiple_choice,main,,What is a province's head of government called?,Premier|Governor General|Mayor|Commissioner,0,,,The Head of Government of a province is the Premier.
19103,19,multiple_choice,exercise,19102,Who is like the PM in each province?,The Premier|Lieutenant Governor|The Mayor|The Speaker,0,,,"In each province, the Premier has a role similar to that of the Prime Minister federally."
19104,19,true_false,exercise,19102,Every province has its own Legislative Assembly.,,true,,,"Every province has its own elected Legislative Assembly, like the House of Commons federally."
19105,19,select_blank,exercise,19102,"In Quebec, legislature members are called ___.",MNAs|MPs|MPPs|Senators,0,,,"In Quebec, elected legislature members are called members of the National Assembly (MNAs)."
19111,19,true_false,preview,19112,Federal elections are held every four years.,,true,,,Federal law requires an election at least every four years.
19112,19,multiple_choice,main,,How often must federal elections be held?,4 years|2 years|5 years|6 years,0,,,"Under legislation passed by Parliament, federal elections must be held at least every four years."
19113,19,multiple_choice,exercise,19112,Which agency runs federal elections?,Elections Canada|Statistics Canada|The Senate|The Cabinet,0,,,Elections Canada produces the voters' lists and administers federal elections.
19114,19,true_false,exercise,19112,The PM may request an earlier election.,,true,,,The Prime Minister may ask the Governor General to call an earlier election than scheduled.
19115,19,select_blank,exercise,19112,Elections fall on the third ___ in October.,Monday|Friday|Tuesday|Sunday,0,,,"Federal elections must be held on the third Monday in October, unless called earlier."
19121,19,true_false,preview,19122,Bring your card and ID to vote.,,true,,,Voters should bring their voter information card and identification to the polling station.
19122,19,multiple_choice,main,,What should you bring to your polling station?,Card/ID|Only cash|Passport application|Nothing,0,,,Bring your voter information card and identification to your polling station.
19123,19,multiple_choice,exercise,19122,How do you mark a federal ballot?,Mark X|Sign name|Circle logo|Write name,0,,,Mark an X in the circle next to the name of the candidate of your choice.
19124,19,true_false,exercise,19122,Canadian law guarantees a secret ballot.,,true,,,"Canadian law guarantees a secret ballot, so no one can watch how you vote."
19125,19,select_blank,exercise,19122,You must be a Canadian ___ to vote federally.,citizen|resident|taxpayer|worker,0,,,"You must be a Canadian citizen, at least 18, and on the voters' list to vote federally."
19131,19,true_false,preview,19132,The Supreme Court is Canada's highest court.,,true,,,The Supreme Court of Canada sits above all other Canadian courts.
19132,19,multiple_choice,main,,What is Canada's highest court called?,Supreme Court|Federal Court|Provincial Court|Claims Court,0,,,The Supreme Court of Canada is the country's highest court.
19133,19,multiple_choice,exercise,19132,What does the Federal Court handle?,Federal matters|Family disputes|Traffic tickets|Local bylaws,0,,,The Federal Court of Canada deals with matters concerning the federal government.
19134,19,true_false,exercise,19132,Small claims courts handle small civil sums.,,true,,,Small claims courts handle civil cases involving small sums of money.
19135,19,select_blank,exercise,19132,Lady Justice symbolizes ___ justice.,impartial|political|royal|military,0,,,The blindfolded Lady Justice symbolizes the impartial manner in which Canada's laws are applied.
19141,19,true_false,preview,19142,An accused person is presumed innocent.,,true,,,Canada's judicial system presumes an accused person innocent until proven guilty.
19142,19,multiple_choice,main,,What is an accused presumed to be?,Innocent|Guilty|Suspicious|Unlawful,0,,,Canada's judicial system is founded on the presumption of innocence in criminal matters.
19143,19,multiple_choice,exercise,19142,Who enforces federal laws nationwide?,The RCMP|The Cabinet|The Senate|Governor General,0,,,The Royal Canadian Mounted Police (RCMP) enforce federal laws throughout Canada.
19144,19,true_false,exercise,19142,Canada's laws apply to police and politicians too.,,true,,,"The law in Canada applies to everyone, including judges, politicians and the police."
19145,19,select_blank,exercise,19142,Canada's system is based on presumption of ___.,innocence|guilt|suspicion|silence,0,,,Canada's judicial system is founded on the presumption of innocence in criminal matters.
19151,19,true_false,preview,19152,Canada's current flag was raised in 1965.,,true,,,The current maple leaf flag was first raised in 1965.
19152,19,multiple_choice,main,,When was Canada's current flag first raised?,1965|1921|1876|1948,0,,,A new Canadian flag was raised for the first time in 1965.
19153,19,multiple_choice,exercise,19152,What was Canada's flag before 1965?,Red Ensign|Union Jack|Quebec flag|Acadian flag,0,,,The Canadian Red Ensign served as the Canadian flag for about 100 years before 1965.
19154,19,true_false,exercise,19152,The flag's colours trace to the Royal Military College.,,true,,,"The flag's red-white-red pattern comes from the flag of the Royal Military College, Kingston."
19155,19,select_blank,exercise,19152,Canada's official Royal Flag is the ___.,Union Jack|Red Ensign|Quebec flag|Provincial flag,0,,,The Union Jack is Canada's official Royal Flag.
19161,19,true_false,preview,19162,God Save the King is Canada's Royal Anthem.,,true,,,"God Save the King is Canada's Royal Anthem, honouring the Sovereign."
19162,19,multiple_choice,main,,What is Canada's Royal Anthem called?,God-Save-the-King|O Canada|Maple-Leaf-Forever|La Marseillaise,0,,,"The Royal Anthem, God Save the King, can be played or sung to honour the Sovereign."
19163,19,multiple_choice,exercise,19162,When was O Canada proclaimed the anthem?,1980|1880|1921|1965,0,,,O Canada was proclaimed Canada's national anthem in 1980.
19164,19,true_false,exercise,19162,O Canada was first sung in Quebec City.,,true,,,O Canada was first sung in Quebec City in 1880.
19165,19,select_blank,exercise,19162,The Royal Anthem honours the ___.,Sovereign|Prime Minister|Governor General|Premier,0,,,"God Save the King, the Royal Anthem, honours the Sovereign."
19171,19,true_false,preview,19172,The maple leaf is Canada's best-known symbol.,,true,,,The maple leaf is the single most recognized symbol of Canada.
19172,19,multiple_choice,main,,What is Canada's best-known symbol?,Maple leaf|The beaver|The fleur-de-lys|The mace,0,,,The maple leaf is Canada's best-known symbol.
19173,19,multiple_choice,exercise,19172,Who first adopted the maple leaf?,French Canadians|British soldiers|Dutch settlers|Spanish explorers,0,,,Maple leaves were adopted as a symbol by French Canadians in the 1700s.
19174,19,true_false,exercise,19172,The maple leaf appears on Canadian coins.,,true,,,The maple leaf appears on the coats of arms of Canada and on Canadian coins.
19175,19,select_blank,exercise,19172,French Canadians adopted the maple leaf in the ___.,1700s|1800s|1900s|1600s,0,,,Maple leaves were adopted as a symbol by French Canadians in the 1700s.
19181,19,true_false,preview,19182,Canada enacted free trade with the U.S.A. in 1988.,,true,,,Canada enacted free trade with the United States in 1988.
19182,19,multiple_choice,main,,When did Canada enact free trade with the U.S.A.?,1988|1867|1994|2001,0,,,"In 1988, Canada enacted free trade with the United States."
19183,19,multiple_choice,exercise,19182,When did Mexico join NAFTA?,1994|1988|1867|2008,0,,,Mexico became a partner in the broader North American Free Trade Agreement in 1994.
19184,19,true_false,exercise,19182,The United States is Canada's largest trading partner.,,true,,,Canada and the United States are each other's largest trading partner.
19185,19,select_blank,exercise,19182,Canada and U.S.A. share the biggest ___ trading relationship.,bilateral|unilateral|regional|informal,0,,,Canada and the United States have the biggest bilateral trading relationship in the world.
19191,19,true_false,preview,19192,Over 75% of working Canadians have service jobs.,,true,,,More than 75% of working Canadians have jobs in service industries such as banking and health care.
19192,19,multiple_choice,main,,Which industries employ over 75% of Canadians?,Service industries|Manufacturing industries|Resources industries|Agricultural industries,0,,,More than 75% of working Canadians now have jobs in service industries.
19193,19,multiple_choice,exercise,19192,Which industries include forestry and mining?,Natural resources|Service industries|Manufacturing industries|Trade industries,0,,,"Natural resources industries include forestry, fishing, agriculture, mining and energy."
19194,19,true_false,exercise,19192,Canada is part of the G8 group.,,true,,,Canada is part of the G8 group of leading industrialized countries.
19195,19,select_blank,exercise,19192,Canada has one of the ___ largest economies.,ten|three|fifty|twenty,0,,,Canada has one of the ten largest economies in the world.
20001,20,true_false,preview,20002,Habeas corpus lets you challenge unlawful detention.,,true,,,
20002,20,multiple_choice,main,,Habeas corpus lets a person challenge what?,Detention|Election result|Tax bill|Parking ticket,0,,,Habeas corpus is an English common law right allowing someone to challenge unlawful detention by the state.
20003,20,multiple_choice,exercise,20002,Where does habeas corpus originate from?,English law|Roman law|Napoleonic code|Criminal Code,0,,,
20004,20,true_false,exercise,20002,Habeas corpus is one of the Charter's four fundamental freedoms.,,false,,,"It predates the 1982 Charter and comes from English common law, separate from the Charter's four fundamental freedoms."
20005,20,select_blank,exercise,20002,Habeas corpus comes from English ___ law.,common|criminal|civil|maritime,0,,,
20006,20,true_false,preview,20007,Mobility rights let Canadians live anywhere in Canada.,,true,,,
20007,20,multiple_choice,main,,Which right lets Canadians live anywhere in Canada?,Mobility rights|Legal rights|Equality rights|Democratic rights,0,,,"Mobility rights let Canadians live, work, and travel anywhere in the country."
20008,20,multiple_choice,exercise,20007,Mobility rights also let Canadians do what?,Leave/re-enter freely|Vote twice|Skip juries|Avoid taxes,0,,,
20009,20,true_false,exercise,20007,Mobility rights restrict Canadians to one province.,,false,,,
20010,20,select_blank,exercise,20007,Canadians can live and work ___ in Canada.,anywhere|nowhere|in Ottawa|in Toronto,0,,,
20011,20,true_false,preview,20012,Serving on a jury when called is a legal duty.,,true,,,
20012,20,multiple_choice,main,,What must citizens do when called for jury duty?,Serve|Decline|Pay fine|Appeal,0,,,Serving on a jury when called is a legally required responsibility of citizenship.
20013,20,multiple_choice,exercise,20012,Why is jury duty important in Canada?,Supports trials|Raises revenue|Elects judges|Funds elections,0,,,
20014,20,true_false,exercise,20012,Jury duty is entirely optional in Canada.,,false,,,
